1.842	1.621	0
1.844	1.621	0
1.846	1.621	0
1.848	1.621	0
1.85	1.621	0
1.852	1.621	0
1.854	1.621	0
1.856	1.621	0
1.858	1.621	0
1.86	1.621	0
1.862	1.621	0
1.864	1.621	0
1.866	1.621	0
1.868	1.621	0
1.87	1.621	0
1.872	1.621	0
1.874	1.621	0
1.876	1.621	0
1.878	1.621	0
1.88	1.621	0
1.882	1.621	0
1.884	1.621	0
1.886	1.621	0
1.888	1.621	0
1.89	1.621	0
1.892	1.621	0
1.894	1.621	0
1.896	1.621	0
1.898	1.621	0
1.9	1.621	0
1.902	1.621	0
1.904	1.621	0
1.906	1.621	0
1.908	1.621	0
1.91	1.621	0
1.912	1.621	0
1.914	1.621	0
1.916	1.621	0
1.918	1.621	0
1.92	1.621	0
1.922	1.621	0
1.924	1.621	0
1.926	1.621	0
1.928	1.621	0
1.93	1.621	0
1.932	1.621	0
1.934	1.621	0
1.936	1.621	0
1.938	1.621	0
1.94	1.621	0
1.942	1.621	0
1.944	1.621	0
1.946	1.621	0
1.948	1.621	0
1.95	1.621	0
1.952	1.621	0
1.954	1.621	0
1.956	1.621	0
1.958	1.621	0
1.96	1.621	0
1.962	1.621	0
1.964	1.621	0
1.966	1.621	0
1.968	1.621	0
1.97	1.621	0
1.972	1.621	0
1.974	1.621	0
1.976	1.621	0
1.978	1.621	0
1.98	1.621	0
1.982	1.621	0
1.984	1.621	0
1.986	1.621	0
1.988	1.621	0
1.99	1.621	0
1.992	1.621	0
1.994	1.621	0
1.996	1.621	0
1.998	1.621	0
2	1.621	0
2.002	1.621	0
2.004	1.621	0
2.006	1.621	0
2.008	1.621	0
2.01	1.621	0
2.012	1.621	0
2.014	1.621	0
2.016	1.621	0
2.018	1.621	0
2.02	1.621	0
2.022	1.621	0
2.024	1.621	0
2.026	1.621	0
2.028	1.621	0
2.03	1.621	0
2.032	1.621	0
2.034	1.621	0
2.036	1.621	0
2.038	1.621	0
2.04	1.621	0
2.042	1.621	0
2.044	1.621	0
2.046	1.621	0
2.048	1.621	0
2.05	1.621	0
2.052	1.621	0
2.054	1.621	0
2.056	1.621	0
2.058	1.621	0
2.06	1.621	0
2.062	1.621	0
2.064	1.621	0
2.066	1.621	0
2.068	1.621	0
2.07	1.621	0
2.072	1.621	0
2.074	1.621	0
2.076	1.621	0
2.078	1.621	0
2.08	1.621	0
2.082	1.621	0
2.084	1.621	0
2.086	1.621	0
2.088	1.621	0
2.09	1.621	0
2.092	1.621	0
2.094	1.621	0
2.096	1.621	0
2.098	1.621	0
2.1	1.621	0
2.102	1.621	0
2.104	1.621	0
2.106	1.621	0
2.108	1.621	0
2.11	1.621	0
2.112	1.621	0
2.114	1.621	0
2.116	1.621	0
2.118	1.621	0
2.12	1.621	0
2.122	1.621	0
2.124	1.621	0
2.126	1.621	0
2.128	1.621	0
2.13	1.621	0
2.132	1.621	0
2.134	1.621	0
2.136	1.621	0
2.138	1.621	0
2.14	1.621	0
2.142	1.621	0
2.144	1.621	0
2.146	1.621	0
2.148	1.621	0
2.15	1.621	0
2.152	1.621	0
2.154	1.621	0
2.156	1.621	0
2.158	1.621	0
2.16	1.621	0
2.162	1.621	0
2.164	1.621	0
2.166	1.621	0
2.168	1.621	0
2.17	1.621	0
2.172	1.621	0
2.174	1.621	0
2.176	1.621	0
2.178	1.621	0
2.18	1.621	0
2.182	1.621	0
2.184	1.621	0
2.186	1.621	0
2.188	1.621	0
2.19	1.621	0
2.192	1.621	0
2.194	1.621	0
2.196	1.621	0
2.198	1.621	0
2.2	1.621	0
2.202	1.621	0
2.204	1.621	0
2.206	1.621	0
2.208	1.621	0
2.21	1.621	0
2.212	1.621	0
2.214	1.621	0
2.216	1.621	0
2.218	1.621	0
2.22	1.621	0
2.222	1.621	0
2.224	1.621	0
2.226	1.621	0
2.228	1.621	0
2.23	1.621	0
2.232	1.621	0
2.234	1.621	0
2.236	1.621	0
2.238	1.621	0
2.24	1.621	0
2.242	1.621	0
2.244	1.621	0
2.246	1.621	0
2.248	1.621	0
2.25	1.621	0
2.252	1.621	0
2.254	1.621	0
2.256	1.621	0
2.258	1.621	0
2.26	1.621	0
2.262	1.621	0
2.264	1.621	0
2.266	1.621	0
2.268	1.621	0
2.27	1.621	0
2.272	1.621	0
2.274	1.621	0
2.276	1.621	0
2.278	1.621	0
2.28	1.621	0
2.282	1.621	0
2.284	1.621	0
2.286	1.621	0
2.288	1.621	0
2.29	1.621	0
2.292	1.621	0
2.294	1.621	0
2.296	1.621	0
2.298	1.621	0
2.3	1.621	0
2.302	1.621	0
2.304	1.621	0
2.306	1.621	0
2.308	1.621	0
2.31	1.621	0
2.312	1.621	0
2.314	1.621	0
2.316	1.621	0
2.318	1.621	0
2.32	1.621	0
2.322	1.621	0
2.324	1.621	0
2.326	1.621	0
2.328	1.621	0
2.33	1.621	0
2.332	1.621	0
2.334	1.621	0
2.336	1.621	0
2.338	1.621	0
2.34	1.621	0
2.342	1.621	0
2.344	1.621	0
2.346	1.621	0
2.348	1.621	0
2.35	1.621	0
2.352	1.621	0
2.354	1.621	0
2.356	1.621	0
2.358	1.621	0
2.36	1.621	0
2.362	1.621	0
2.364	1.621	0
2.366	1.621	0
2.368	1.621	0
2.37	1.621	0
2.372	1.621	0
2.374	1.621	0
2.376	1.621	0
2.378	1.621	0
2.38	1.621	0
2.382	1.621	0
2.384	1.621	0
2.386	1.621	0
2.388	1.621	0
2.39	1.621	0
2.392	1.621	0
2.394	1.621	0
2.396	1.621	0
2.398	1.621	0
2.4	1.621	0
2.402	1.621	0
2.404	1.621	0
2.406	1.621	0
2.408	1.621	0
2.41	1.621	0
2.412	1.621	0
2.414	1.621	0
2.416	1.621	0
2.418	1.621	0
2.42	1.621	0
2.422	1.621	0
2.424	1.621	0
2.426	1.621	0
2.428	1.621	0
2.43	1.621	0
2.432	1.621	0
2.434	1.621	0
2.436	1.621	0
2.438	1.621	0
2.44	1.621	0
2.442	1.621	0
2.444	1.621	0
2.446	1.621	0
2.448	1.621	0
2.45	1.621	0
2.452	1.621	0
2.454	1.621	0
2.456	1.621	0
2.458	1.621	0
2.46	1.621	0
2.462	1.621	0
2.464	1.621	0
2.466	1.621	0
2.468	1.621	0
2.47	1.621	0
2.472	1.621	0
2.474	1.621	0
2.476	1.621	0
2.478	1.621	0
2.48	1.621	0
2.482	1.621	0
2.484	1.621	0
2.486	1.621	0
2.488	1.621	0
2.49	1.621	0
2.492	1.621	0
2.494	1.621	0
2.496	1.621	0
2.498	1.621	0
2.5	1.621	0
