798.0	1.1501E+00	1.1121E+00	1.0245E+00
799.0	1.1350E+00	1.0905E+00	1.0048E+00
800.0	1.1248E+00	1.0725E+00	9.8859E-01
801.0	1.1427E+00	1.0843E+00	9.9978E-01
802.0	1.1422E+00	1.0856E+00	1.0011E+00
803.0	1.1241E+00	1.0657E+00	9.8288E-01
804.0	1.1342E+00	1.0782E+00	9.9452E-01
805.0	1.1001E+00	1.0545E+00	9.7270E-01
806.0	1.1309E+00	1.0974E+00	1.0122E+00
807.0	1.1230E+00	1.0859E+00	1.0018E+00
808.0	1.1162E+00	1.0821E+00	9.9844E-01
809.0	1.0980E+00	1.0548E+00	9.7353E-01
810.0	1.1100E+00	1.0559E+00	9.7488E-01
811.0	1.1143E+00	1.0533E+00	9.7273E-01
812.0	1.1160E+00	1.0268E+00	9.4882E-01
813.0	1.1180E+00	1.0086E+00	9.3236E-01
814.0	1.1174E+00	9.0356E-01	8.3681E-01
815.0	1.1091E+00	8.9523E-01	8.2927E-01
816.0	1.1050E+00	8.3216E-01	7.7171E-01
817.0	1.1083E+00	8.5183E-01	7.8984E-01
818.0	1.0861E+00	8.2259E-01	7.6299E-01
819.0	1.0738E+00	9.0519E-01	8.3844E-01
820.0	1.0740E+00	8.6188E-01	7.9899E-01
821.0	1.0760E+00	9.9764E-01	9.2292E-01
822.0	1.0560E+00	9.5157E-01	8.8081E-01
823.0	1.0760E+00	6.7271E-01	6.2576E-01
824.0	1.0715E+00	9.3506E-01	8.6619E-01
825.0	1.0699E+00	9.6935E-01	8.9752E-01
826.0	1.0759E+00	9.3381E-01	8.6530E-01
827.0	1.0762E+00	9.8465E-01	9.1178E-01
828.0	1.0749E+00	8.4979E-01	7.8870E-01
829.0	1.0620E+00	9.2930E-01	8.6135E-01
830.0	1.0563E+00	9.1601E-01	8.4930E-01
